Year,Month,Match,Player Name,Club Name,country Name,Position,Jersey_No,Nationality,apperances,goals scored,goals assist,total shots,shots on target,fouls made,goals saved,goals conceded(stopped),total penalty,successful penalty,salary
2010,May,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,9,5,67,47,11,23,15,4,2,15595.06
2010,June,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,1,78,33,7,12,17,0,0,15595.06
2010,July,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,4,79,42,8,15,28,0,0,15595.06
2010,August,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,4,73,44,11,15,19,0,0,15595.06
2010,September,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,5,64,39,13,20,23,0,0,15595.06
2010,October,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,4,66,40,11,13,17,0,0,15595.06
2010,November,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,8,75,49,11,30,15,0,0,15595.06
2010,December,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,8,4,70,41,11,24,28,2,1,15595.06
2011,January,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,8,8,52,30,6,22,14,3,2,12434.00
2011,February,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,5,5,62,37,2,21,30,4,3,12434.00
2011,March,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,2,69,32,1,24,23,3,1,12434.00
2011,April,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,4,2,76,31,3,28,17,4,2,12434.00
2011,May,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,6,1,76,43,1,13,24,5,4,12434.00
2011,June,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,4,3,63,40,5,29,27,5,2,12434.00
2011,July,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,2,50,45,9,21,18,2,1,12434.00
2011,August,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,8,55,45,9,22,30,3,1,12434.00
2011,September,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,5,2,59,47,2,28,29,4,3,12434.00
2011,October,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,6,8,64,43,5,29,16,5,4,12434.00
2011,November,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,3,69,37,0,22,16,2,1,12434.00
2011,December,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,3,74,46,2,29,29,2,1,12434.00
2012,January,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,4,2,60,44,7,30,10,6,2,16785.06
2012,February,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,4,1,54,34,5,27,30,2,2,16785.06
2012,March,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,5,6,50,31,1,30,21,4,3,16785.06
2012,April,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,7,7,53,30,0,21,26,7,5,16785.06
2012,May,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,2,5,70,41,3,27,29,2,0,16785.06
2012,June,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,9,1,80,37,1,19,19,8,7,16785.06
2012,July,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,4,7,56,46,1,11,27,5,2,16785.06
2012,August,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,5,3,77,45,8,29,23,5,3,16785.06
2012,September,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,3,63,33,6,18,17,2,1,16785.06
2012,October,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,1,62,34,1,15,12,6,1,16785.06
2012,November,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,5,8,77,44,0,12,25,7,3,16785.06
2012,December,International,Fredericka Cleveland,NA,Spain,CAM,73,Spain,8,3,2,54,49,2,24,11,2,1,16785.06
2010,January,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,4,8,80,50,7,30,16,2,2,12434.00
2010,February,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,6,6,51,36,5,24,19,4,4,12434.00
2010,March,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,5,3,72,42,7,11,25,2,2,12434.00
2010,April,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,5,5,73,37,3,11,23,1,1,12434.00
2010,May,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,8,6,68,38,4,16,17,0,0,12434.00
2010,June,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,2,7,60,39,8,29,12,9,8,12434.00
2010,July,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,7,6,57,46,6,15,14,6,6,12434.00
2010,August,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,8,2,72,50,4,11,18,3,3,12434.00
2010,September,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,5,2,75,39,8,24,16,1,1,12434.00
2010,October,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,6,8,60,46,7,12,23,6,6,12434.00
2010,November,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,5,8,53,48,5,29,10,8,8,12434.00
2010,December,Club,Fredericka Cleveland,Real Madrid,NA,CAM,73,Spain,8,6,7,55,38,4,18,23,7,5,12434.00
2011,January,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,11,4,51,43,10,23,15,8,3,16785.06
2011,February,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,4,7,53,36,9,18,14,3,1,16785.06
2011,March,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,7,8,71,46,9,11,28,5,2,16785.06
2011,April,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,6,5,60,40,0,17,16,3,2,16785.06
2011,May,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,6,2,52,36,10,15,17,3,1,16785.06
2011,June,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,28,5,64,42,1,24,28,12,9,16785.06
2011,July,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,5,5,61,36,5,13,19,4,1,16785.06
2011,August,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,8,6,52,32,9,23,22,5,4,16785.06
2011,September,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,12,8,55,48,3,14,17,10,3,16785.06
2011,October,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,6,2,80,44,3,22,10,4,3,16785.06
2011,November,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,4,5,78,50,4,27,14,1,0,16785.06
2011,December,Club,Fredericka Cleveland,Bayern Munich,NA,CAM,73,Spain,8,12,2,60,45,5,20,22,9,2,16785.06
2012,January,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,7,8,71,48,4,23,14,5,3,15595.06
2012,February,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,6,1,69,47,7,17,24,4,2,15595.06
2012,March,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,7,2,70,36,6,11,14,10,3,15595.06
2012,April,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,7,1,66,36,0,29,29,4,3,15595.06
2012,May,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,8,6,72,49,7,12,12,7,4,15595.06
2012,June,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,5,7,66,34,5,11,30,8,1,15595.06
2012,July,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,5,1,50,41,3,26,23,6,1,15595.06
2012,August,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,7,8,64,39,5,26,14,10,3,15595.06
2012,September,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,5,6,50,37,5,27,29,9,1,15595.06
2012,October,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,5,6,67,43,4,20,21,5,1,15595.06
2012,November,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,5,5,58,36,1,30,29,3,1,15595.06
2012,December,Club,Fredericka Cleveland,Real Sociedad,NA,CAM,73,Spain,8,6,2,69,42,7,15,12,5,2,15595.06
2010,January,International,Gabriel,NA,Germany,F,82,Germany,8,7,4,51,49,14,30,16,0,0,13472.14
2010,February,International,Gabriel,NA,Germany,F,82,Germany,8,7,7,75,42,9,17,26,0,0,13472.14
2010,March,International,Gabriel,NA,Germany,F,82,Germany,8,7,5,78,34,6,19,14,0,0,13472.14
2010,April,International,Gabriel,NA,Germany,F,82,Germany,8,8,8,52,45,8,29,26,1,1,13472.14
2010,May,International,Gabriel,NA,Germany,F,82,Germany,8,7,6,59,45,11,14,19,0,0,13472.14
2010,June,International,Gabriel,NA,Germany,F,82,Germany,8,7,7,72,42,11,11,15,0,0,13472.14
2010,July,International,Gabriel,NA,Germany,F,82,Germany,8,7,7,58,37,12,20,29,0,0,13472.14
2010,August,International,Gabriel,NA,Germany,F,82,Germany,8,7,8,79,34,7,15,21,0,0,13472.14
2010,September,International,Gabriel,NA,Germany,F,82,Germany,8,7,4,52,45,9,24,30,0,0,13472.14
2010,October,International,Gabriel,NA,Germany,F,82,Germany,8,9,2,52,33,12,27,15,4,2,13472.14
2010,November,International,Gabriel,NA,Germany,F,82,Germany,8,9,6,80,31,9,25,24,2,2,13472.14
2010,December,International,Gabriel,NA,Germany,F,82,Germany,8,7,2,56,41,12,22,10,0,0,13472.14
2011,January,International,Gabriel,NA,Germany,F,82,Germany,8,7,5,60,50,1,30,21,2,1,12344.00
2011,February,International,Gabriel,NA,Germany,F,82,Germany,8,3,1,57,30,7,13,27,2,1,12344.00
2011,March,International,Gabriel,NA,Germany,F,82,Germany,8,4,8,58,39,3,19,24,3,2,12344.00
2011,April,International,Gabriel,NA,Germany,F,82,Germany,8,2,6,60,40,3,20,11,1,0,12344.00
2011,May,International,Gabriel,NA,Germany,F,82,Germany,8,6,4,72,37,4,10,15,5,4,12344.00
2011,June,International,Gabriel,NA,Germany,F,82,Germany,8,2,8,75,46,5,21,26,5,0,12344.00
2011,July,International,Gabriel,NA,Germany,F,82,Germany,8,2,5,72,39,9,20,23,2,0,12344.00
2011,August,International,Gabriel,NA,Germany,F,82,Germany,8,4,3,59,42,9,17,30,5,2,12344.00
2011,September,International,Gabriel,NA,Germany,F,82,Germany,8,5,5,52,46,10,10,20,4,3,12344.00
2011,October,International,Gabriel,NA,Germany,F,82,Germany,8,6,5,64,39,10,18,20,5,4,12344.00
2011,November,International,Gabriel,NA,Germany,F,82,Germany,8,3,1,60,42,6,10,27,5,1,12344.00
2011,December,International,Gabriel,NA,Germany,F,82,Germany,8,2,2,65,46,9,26,29,1,0,12344.00
2012,January,International,Gabriel,NA,Germany,F,82,Germany,8,10,3,78,36,3,30,14,8,8,15472.14
2012,February,International,Gabriel,NA,Germany,F,82,Germany,8,3,8,74,33,5,18,16,2,1,15472.14
2012,March,International,Gabriel,NA,Germany,F,82,Germany,8,5,6,58,45,4,21,23,5,3,15472.14
2012,April,International,Gabriel,NA,Germany,F,82,Germany,8,8,1,63,44,5,13,20,6,6,15472.14
2012,May,International,Gabriel,NA,Germany,F,82,Germany,8,4,8,79,31,10,29,15,4,2,15472.14
2012,June,International,Gabriel,NA,Germany,F,82,Germany,8,4,8,80,39,10,22,15,9,2,15472.14
2012,July,International,Gabriel,NA,Germany,F,82,Germany,8,5,2,69,50,0,24,22,8,3,15472.14
2012,August,International,Gabriel,NA,Germany,F,82,Germany,8,6,7,72,32,6,27,14,7,4,15472.14
2012,September,International,Gabriel,NA,Germany,F,82,Germany,8,5,4,56,43,2,13,14,7,3,15472.14
2012,October,International,Gabriel,NA,Germany,F,82,Germany,8,4,4,57,37,0,25,24,4,2,15472.14
2012,November,International,Gabriel,NA,Germany,F,82,Germany,8,10,5,77,35,6,26,21,8,8,15472.14
2012,December,International,Gabriel,NA,Germany,F,82,Germany,8,6,4,54,48,10,30,15,7,4,15472.14
2010,January,Club,Gabriel,Chelsea,NA,F,82,Germany,8,6,5,80,31,9,29,24,0,0,12344.00
2010,February,Club,Gabriel,Chelsea,NA,F,82,Germany,8,6,4,55,42,7,22,21,2,2,12344.00
2010,March,Club,Gabriel,Chelsea,NA,F,82,Germany,8,6,6,68,44,1,16,15,7,6,12344.00
2010,April,Club,Gabriel,Chelsea,NA,F,82,Germany,8,7,5,50,30,9,28,20,1,1,12344.00
2010,May,Club,Gabriel,Chelsea,NA,F,82,Germany,8,7,4,52,47,4,30,15,2,2,12344.00
2010,June,Club,Gabriel,Chelsea,NA,F,82,Germany,8,7,3,61,39,2,18,19,10,6,12344.00
2010,July,Club,Gabriel,Chelsea,NA,F,82,Germany,8,4,1,61,49,1,18,24,4,4,12344.00
2010,August,Club,Gabriel,Chelsea,NA,F,82,Germany,8,8,2,53,32,7,30,17,4,3,12344.00
2010,September,Club,Gabriel,Chelsea,NA,F,82,Germany,8,2,3,64,45,9,14,24,3,3,12344.00
2010,October,Club,Gabriel,Chelsea,NA,F,82,Germany,8,2,4,70,38,5,16,17,4,4,12344.00
2010,November,Club,Gabriel,Chelsea,NA,F,82,Germany,8,2,2,51,46,2,20,12,9,8,12344.00
2010,December,Club,Gabriel,Chelsea,NA,F,82,Germany,8,8,5,54,39,6,19,12,10,10,12344.00
2011,January,Club,Gabriel,Dortmund,NA,F,82,Germany,8,11,3,54,42,5,25,20,3,2,15472.14
2011,February,Club,Gabriel,Dortmund,NA,F,82,Germany,8,8,5,51,41,6,28,21,7,1,15472.14
2011,March,Club,Gabriel,Dortmund,NA,F,82,Germany,8,12,4,50,40,4,12,23,9,7,15472.14
2011,April,Club,Gabriel,Dortmund,NA,F,82,Germany,8,15,4,71,35,10,13,10,10,3,15472.14
2011,May,Club,Gabriel,Dortmund,NA,F,82,Germany,8,6,4,78,47,9,10,20,2,1,15472.14
2011,June,Club,Gabriel,Dortmund,NA,F,82,Germany,8,9,5,73,47,0,11,25,3,3,15472.14
2011,July,Club,Gabriel,Dortmund,NA,F,82,Germany,8,12,2,54,41,9,21,21,10,10,15472.14
2011,August,Club,Gabriel,Dortmund,NA,F,82,Germany,8,8,8,53,32,3,12,12,4,2,15472.14
2011,September,Club,Gabriel,Dortmund,NA,F,82,Germany,8,12,8,70,32,5,12,17,10,4,15472.14
2011,October,Club,Gabriel,Dortmund,NA,F,82,Germany,8,9,6,77,48,1,12,24,8,4,15472.14
2011,November,Club,Gabriel,Dortmund,NA,F,82,Germany,8,10,5,52,31,7,19,19,7,6,15472.14
2011,December,Club,Gabriel,Dortmund,NA,F,82,Germany,8,10,7,61,30,10,18,26,7,6,15472.14
2012,January,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,5,6,51,39,2,18,27,2,1,13472.14
2012,February,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,9,3,74,48,0,13,18,7,5,13472.14
2012,March,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,11,6,73,40,3,18,11,7,7,13472.14
2012,April,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,5,5,59,31,7,14,13,1,1,13472.14
2012,May,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,5,3,79,49,10,18,15,10,1,13472.14
2012,June,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,13,3,60,49,2,12,23,9,9,13472.14
2012,July,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,6,4,52,40,2,12,24,4,2,13472.14
2012,August,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,11,5,60,49,9,23,29,8,7,13472.14
2012,September,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,5,3,79,34,8,10,21,1,1,13472.14
2012,October,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,5,5,55,39,2,29,11,8,1,13472.14
2012,November,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,6,7,74,36,6,23,11,2,2,13472.14
2012,December,Club,Gabriel,VFB Stuttgart,NA,F,82,Germany,8,10,4,52,31,1,16,28,8,6,13472.14
2010,January,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,1,72,40,8,30,20,0,0,8986.15
2010,February,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,1,68,35,10,16,30,0,0,8986.15
2010,March,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,8,63,44,11,12,27,0,0,8986.15
2010,April,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,6,69,43,8,30,16,0,0,8986.15
2010,May,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,3,71,50,8,29,22,0,0,8986.15
2010,June,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,4,70,47,10,23,19,0,0,8986.15
2010,July,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,1,63,41,10,17,14,0,0,8986.15
2010,August,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,2,68,38,34,24,13,0,0,8986.15
2010,September,International,Gareth Bale,NA,Spain,F,7,Spain,8,9,2,70,36,9,25,17,3,2,8986.15
2010,October,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,1,55,44,13,14,10,0,0,8986.15
2010,November,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,7,66,48,8,17,18,0,0,8986.15
2010,December,International,Gareth Bale,NA,Spain,F,7,Spain,8,9,3,52,41,8,29,24,2,2,8986.15
2011,January,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,4,76,50,0,29,10,1,0,1000.00
2011,February,International,Gareth Bale,NA,Spain,F,7,Spain,8,2,2,78,36,5,17,30,1,0,1000.00
2011,March,International,Gareth Bale,NA,Spain,F,7,Spain,8,6,7,57,40,1,16,11,5,4,1000.00
2011,April,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,6,65,31,6,20,15,5,3,1000.00
2011,May,International,Gareth Bale,NA,Spain,F,7,Spain,8,4,2,67,40,6,17,29,3,2,1000.00
2011,June,International,Gareth Bale,NA,Spain,F,7,Spain,8,3,5,55,36,10,28,21,4,1,1000.00
2011,July,International,Gareth Bale,NA,Spain,F,7,Spain,8,4,4,55,31,10,20,12,4,2,1000.00
2011,August,International,Gareth Bale,NA,Spain,F,7,Spain,8,3,1,57,35,10,24,26,2,1,1000.00
2011,September,International,Gareth Bale,NA,Spain,F,7,Spain,8,2,8,53,47,1,22,19,1,0,1000.00
2011,October,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,4,50,42,8,11,10,5,3,1000.00
2011,November,International,Gareth Bale,NA,Spain,F,7,Spain,8,4,4,74,40,2,10,11,3,2,1000.00
2011,December,International,Gareth Bale,NA,Spain,F,7,Spain,8,2,1,60,30,2,16,27,1,0,1000.00
2012,January,International,Gareth Bale,NA,Spain,F,7,Spain,8,7,6,78,36,3,14,13,6,5,6870.15
2012,February,International,Gareth Bale,NA,Spain,F,7,Spain,8,3,5,73,41,6,16,30,6,1,6870.15
2012,March,International,Gareth Bale,NA,Spain,F,7,Spain,8,4,3,52,34,1,30,12,2,2,6870.15
2012,April,International,Gareth Bale,NA,Spain,F,7,Spain,8,6,6,60,50,7,18,26,7,4,6870.15
2012,May,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,8,78,46,1,12,23,7,3,6870.15
2012,June,International,Gareth Bale,NA,Spain,F,7,Spain,8,3,2,60,49,8,13,12,1,1,6870.15
2012,July,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,7,59,31,3,24,10,10,3,6870.15
2012,August,International,Gareth Bale,NA,Spain,F,7,Spain,8,5,2,52,46,10,16,27,7,3,6870.15
2012,September,International,Gareth Bale,NA,Spain,F,7,Spain,8,4,5,60,49,6,13,17,10,2,6870.15
2012,October,International,Gareth Bale,NA,Spain,F,7,Spain,8,3,5,67,42,2,14,15,3,1,6870.15
2012,November,International,Gareth Bale,NA,Spain,F,7,Spain,8,6,5,75,32,3,23,24,10,4,6870.15
2012,December,International,Gareth Bale,NA,Spain,F,7,Spain,8,6,2,70,44,8,20,20,6,4,6870.15
2010,January,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,0,6,61,40,6,22,20,4,3,1000.00
2010,February,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,8,1,51,40,2,19,11,3,3,1000.00
2010,March,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,1,2,52,48,2,19,16,2,2,1000.00
2010,April,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,2,3,59,37,5,27,20,3,2,1000.00
2010,May,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,2,5,80,30,10,11,19,2,2,1000.00
2010,June,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,3,1,65,50,2,16,23,2,2,1000.00
2010,July,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,1,3,68,38,8,12,20,8,7,1000.00
2010,August,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,4,4,62,40,0,26,19,6,6,1000.00
2010,September,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,6,6,75,34,0,17,27,5,3,1000.00
2010,October,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,7,1,70,50,2,17,12,7,7,1000.00
2010,November,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,1,1,69,47,8,28,11,8,8,1000.00
2010,December,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,4,3,55,44,3,21,19,6,6,1000.00
2011,January,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,9,8,54,32,6,18,15,8,4,6870.15
2011,February,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,5,1,75,46,4,15,27,4,1,6870.15
2011,March,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,5,3,71,30,9,19,12,2,0,6870.15
2011,April,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,6,8,69,37,4,15,26,3,2,6870.15
2011,May,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,10,8,56,45,6,29,27,9,4,6870.15
2011,June,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,9,3,68,34,1,25,27,7,6,6870.15
2011,July,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,15,8,52,33,0,23,17,11,8,6870.15
2011,August,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,11,8,72,30,10,13,19,9,7,6870.15
2011,September,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,14,8,71,41,5,27,18,9,1,6870.15
2011,October,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,8,2,52,37,0,24,25,7,1,6870.15
2011,November,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,12,5,50,37,4,29,12,9,2,6870.15
2011,December,Club,Gareth Bale,ManUtd,NA,F,7,Spain,8,8,3,61,41,4,23,17,5,3,6870.15
2012,January,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,5,6,69,45,2,17,17,2,1,8986.15
2012,February,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,7,2,67,43,8,14,27,8,3,8986.15
2012,March,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,7,5,50,33,0,20,24,4,3,8986.15
2012,April,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,6,3,59,36,10,16,19,2,2,8986.15
2012,May,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,6,4,80,38,5,11,11,4,2,8986.15
2012,June,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,5,5,75,44,3,21,23,9,1,8986.15
2012,July,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,7,4,63,47,6,11,17,7,3,8986.15
2012,August,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,7,3,65,43,2,19,14,5,3,8986.15
2012,September,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,5,3,79,31,8,19,27,2,1,8986.15
2012,October,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,8,4,62,37,0,14,24,4,4,8986.15
2012,November,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,5,7,76,35,2,22,24,6,1,8986.15
2012,December,Club,Gareth Bale,Hannover 96,NA,F,7,Spain,8,8,8,52,35,4,23,17,4,4,8986.15
2010,January,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,7,63,48,7,22,28,0,0,13064.42
2010,February,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,7,71,40,4,29,22,0,0,13064.42
2010,March,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,1,52,38,6,10,30,0,0,13064.42
2010,April,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,3,56,40,11,22,19,0,0,13064.42
2010,May,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,8,71,31,7,16,21,0,0,13064.42
2010,June,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,2,70,34,11,22,17,0,0,13064.42
2010,July,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,5,76,32,12,23,14,0,0,13064.42
2010,August,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,8,53,44,9,12,25,0,0,13064.42
2010,September,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,2,80,38,13,17,30,0,0,13064.42
2010,October,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,5,53,39,14,13,20,0,0,13064.42
2010,November,International,George Cross,NA,Portugal,RW,29,Portugal,8,7,6,60,32,12,25,24,0,0,13064.42
2010,December,International,George Cross,NA,Portugal,RW,29,Portugal,8,9,5,69,50,10,18,13,4,2,13064.42
2011,January,International,George Cross,NA,Portugal,RW,29,Portugal,8,5,7,60,34,5,13,18,1,0,15514.00
2011,February,International,George Cross,NA,Portugal,RW,29,Portugal,8,3,3,75,49,8,15,19,4,1,15514.00
2011,March,International,George Cross,NA,Portugal,RW,29,Portugal,8,3,8,72,33,10,25,15,3,1,15514.00
2011,April,International,George Cross,NA,Portugal,RW,29,Portugal,8,3,6,77,47,3,11,20,2,1,15514.00
2011,May,International,George Cross,NA,Portugal,RW,29,Portugal,8,3,5,62,38,6,26,13,3,1,15514.00
2011,June,International,George Cross,NA,Portugal,RW,29,Portugal,8,6,6,57,30,1,27,29,5,4,15514.00
2011,July,International,George Cross,NA,Portugal,RW,29,Portugal,8,2,5,78,43,9,17,26,5,0,15514.00
2011,August,International,George Cross,NA,Portugal,RW,29,Portugal,8,4,1,72,39,9,22,24,3,2,15514.00
2011,September,International,George Cross,NA,Portugal,RW,29,Portugal,8,3,8,68,33,6,15,10,2,1,15514.00
2011,October,International,George Cross,NA,Portugal,RW,29,Portugal,8,2,6,64,44,5,30,12,1,0,15514.00
2011,November,International,George Cross,NA,Portugal,RW,29,Portugal,8,2,3,71,35,2,21,15,2,0,15514.00
2011,December,International,George Cross,NA,Portugal,RW,29,Portugal,8,4,7,59,33,2,14,20,3,2,15514.00
2012,January,International,George Cross,NA,Portugal,RW,29,Portugal,8,5,3,71,30,0,13,25,7,3,15000.42
2012,February,International,George Cross,NA,Portugal,RW,29,Portugal,8,12,7,77,39,1,21,22,10,10,15000.42
